target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
252.08162975079085,2261.35,25490.4,0.760138,0.45348,13.18877,8.09525,12.98756,qtz-e+N147+E81,4404
252.02378923231512,2597.97,10679.4,0.574226,0.463,10.61712,7.55409,9.80667,uom+N87+E166,4407
252.023165832551,1843.56,20013.1,1.3399,0.11482,7.21941,4.51991,5.7199,wfj+N430+E149,4408
252.0069059186512,2267.5,12934.2,1.76339,0.21684,8.72112,4.30566,8.63078,ske+N567+E185,4409
251.990159784214,2931.6,22760.4,0.695904,0.33596,10.45136,5.90307,10.45136,zni+N450+E162,4410
251.97511567254705,1734.5,11304.6,1.86349,0.10986,6.86564,2.61058,6.63627,vcy+N650+E18,4411
251.9722996779584,2270.35,13107.3,0.718958,0.40866,11.04432,7.89123,10.57775,vmf+N536+E72,4412
251.96980126860424,2170.1,25658.1,0.889422,0.39236,12.15577,8.60268,12.15327,vbx+N442+E16,4413
251.9683588265096,2014.67,7551.69,1.35825,0.12884,6.8399,4.50643,6.31963,swe+N284+E204,4414
251.9123769221139,2287.49,13074.5,1.06022,0.34116,12.46077,7.99459,12.45856,wfe+N423+E70,4415
251.8655095475322,2523.71,26011.2,0.616147,0.4475,11.26229,7.27409,9.75842,zfp+N242+E142,4416
251.84750183768853,2500.31,7136.68,0.538092,0.49314,11.5909,8.21951,10.6353,sqp+N383+E195,4417
251.8450507369434,2046.52,8766.62,0.536231,0.45082,16.22205,14.50557,16.22205,kag+N489+E159,4418
251.8434887369803,2380.89,13771.7,0.840317,0.38394,10.58455,9.44785,10.47739,wjk+N242+E175,4419
251.8276580308173,2816.85,2361.04,0.643246,0.47056,9.06496,5.95223,8.33955,cds+N409+E166,4420
251.81280051289747,2227.18,17777.2,0.668535,0.42652,13.71647,12.30189,13.71647,snz+N508+E29,4421
251.8116320383728,2493.78,10033.2,1.092,0.36446,10.07261,5.8666,9.1115,whb+N264+E158,4422
251.80059194639625,2334.01,14031.0,0.73015,0.42082,10.859,7.71503,9.34018,vmg+N232+E120,4423
251.7970865441215,2331.73,17213.6,0.489557,0.50666,13.2135,9.76128,12.79851,qtz-e+N694+E147,4424
251.77332351939089,2353.24,10922.7,1.44027,0.34102,11.79885,5.23025,11.75995,unm+N215+E185,4425
251.7619795304038,2720.88,14831.7,1.07899,0.24768,9.26437,4.97088,9.104,who+N541+E19,4426
251.7497644164781,2235.81,20235.6,0.564203,0.48594,12.32286,10.66348,12.32286,tcg+N247+E20,4427
