Unnamed: 0,target,sa,cv,density,vf,di,df,dif,filename,Original_Rank
16180,569.7134378,2184.01,32479.2,0.457381,0.58188,15.89294,13.72464,15.68365,wfa+N153+E11,316
5946,569.6723587,2280.75,22144.4,0.404188,0.5125,12.68424,8.99171,12.05214,mdf+N50+E159,317
5960,569.5904681,2750.52,12831.0,0.5116,0.50132,10.80562,9.55971,10.78942,mdf+N697+E24,319
4239,569.577477,2329.61,7549.38,0.727004,0.46082,13.42365,6.74254,13.41347,hcp+N439+E38,320
1766,569.5686237,2599.07,4477.42,0.406614,0.49456,11.4651,9.82394,11.4651,cds+N342+E219,321
3830,569.5625644,2302.88,21579.9,0.480357,0.56902,11.90995,7.97652,11.74191,ftb+N254+E141,322
11159,569.5239641,2564.18,19440.7,0.659288,0.45338,12.99884,9.35765,12.99884,sxa+N167+E53,324
13765,569.5002048,1962.92,38558.3,0.357973,0.6214,15.78954,10.16832,15.47043,une+N76+E14,325
8172,569.4741496,1990.31,16337.9,0.323667,0.62756,12.82543,10.55359,12.21733,qtz-x+N680+E126,326
19206,569.472542,2303.71,14086.1,0.53071,0.51766,11.43356,8.4958,11.34073,zft+N482+E195,327
5964,569.4716524,3050.8,11477.4,0.608563,0.38386,8.81428,7.57603,8.58656,mdf+N76+E73,328
10606,569.471398,2399.84,13989.9,0.553675,0.56114,11.45565,9.45621,11.42939,sow+N346+E201,329
11305,569.4398429,2134.9,16191.3,0.380942,0.5586,13.10313,11.70174,13.10313,sxb+N489+E141,330
11378,569.41066,2655.82,4973.57,0.614136,0.44094,8.5798,7.20695,8.312,sxc+N336+E38,331
1810,569.4069913,2412.07,5439.51,0.449572,0.48462,13.35801,11.22967,13.35592,cds+N93+E218,332
17672,569.3797233,2314.7,13737.9,0.486636,0.51678,12.58311,10.55488,12.58311,wlj+N364+E85,333
11347,569.3734361,2585.96,7842.1,0.667999,0.4676,10.25864,7.26743,9.5289,sxc+N101+E189,334
15773,569.3720495,2248.1,13573.6,0.637614,0.48712,11.74005,9.76405,11.58917,vmf+N270+E199,335
4824,569.3629614,2404.77,18155.6,0.415096,0.51218,11.40154,8.79821,11.00495,irl+N515+E217,336
6102,569.3551104,2339.0,14484.4,0.47398,0.54166,12.60759,9.75283,11.93652,mok+N184+E201,337
11266,569.2515698,1818.33,9995.83,0.41579,0.63696,15.46026,13.1683,14.5519,sxb+N208+E14,338
11426,569.249143,2245.96,9324.5,0.533289,0.52798,11.91939,8.97308,11.21265,sxc+N577+E154,339
7851,569.2332401,2115.23,7206.17,0.474927,0.53522,12.98043,9.81648,12.98043,qtz+N184+E84,340
5992,569.2211049,2204.22,13507.9,0.577254,0.5719,10.59231,9.90398,10.59231,mmt+N164+E228,341
9827,569.2178921,2094.82,14906.1,0.376524,0.58816,14.60869,10.02299,14.3653,smu+N533+E24,342
11190,569.1408911,2239.95,13632.8,0.532625,0.53318,11.6133,9.26687,11.6133,sxa+N354+E148,343
4720,569.1261304,2553.45,15468.1,0.539416,0.47308,10.85926,7.5187,10.85926,ilc+N131+E223,344
8228,569.0406118,1963.04,8198.24,0.361096,0.63476,11.01375,9.88982,11.01375,qzd+N288+E35,345
11435,568.9317515,2539.93,7113.24,0.538186,0.46752,9.9144,7.97068,9.69633,sxc+N657+E123,346
14447,568.9309066,2799.07,20670.5,0.532958,0.44368,9.94962,6.43586,9.94361,uol+N461+E217,347
11184,568.7743356,2556.08,9081.28,0.641223,0.43586,10.26687,7.70908,10.22525,sxa+N341+E104,349
2938,568.7590303,2224.25,20470.1,0.488482,0.51104,13.93645,8.59112,13.19807,ecu+N637+E150,350
10043,568.6570658,1918.18,30076.9,0.436119,0.61832,14.93683,10.92709,12.50857,snk+N36+E3,351
10543,568.6506499,2241.3,28478.7,0.482722,0.54564,13.71679,8.14264,13.69807,sol+N287+E61,352
831,568.5567439,2508.84,8668.67,0.558607,0.45004,10.22255,7.4435,9.24313,bcu+N141+E61,353
4245,568.5401552,2874.74,10751.9,0.605093,0.4419,11.25395,5.30862,10.31845,hcp+N712+E4,354
14572,568.4981153,2039.0,16505.6,0.408358,0.62324,12.14926,10.4331,12.09385,uon+N534+E147,356
14047,568.4835685,2352.96,15161.1,0.550627,0.56406,12.59927,8.14703,12.15056,unm+N305+E149,357
5984,568.4769955,2356.35,13609.7,0.625558,0.4536,12.20624,7.85246,12.05566,mmt+N115+E84,358
7292,568.4446895,2474.49,2087.01,0.511641,0.4588,10.36858,7.72332,10.36858,pcu+N598+E195,360
1769,568.4276923,2816.85,2361.04,0.643246,0.47056,9.06496,5.95223,8.33955,cds+N409+E166,361
16051,568.3556487,2493.79,10309.7,0.608249,0.47676,10.28426,7.16046,9.63149,vmr+N599+E112,362
1989,568.3188653,2290.46,13299.6,0.652423,0.49722,12.92188,9.34603,10.99378,crb+N215+E184,363
13819,568.1900099,2115.21,34794.8,0.360839,0.58814,15.93167,11.92193,14.68599,unf+N89+E85,365
2858,568.154414,2140.17,9804.84,0.620368,0.5584,14.7262,9.58833,14.05992,ecm+N226+E38,366
16294,568.1447233,2175.13,26128.8,0.412484,0.5869,11.49314,9.07139,11.36907,wgu+N133+E113,367
10306,568.1146018,1940.22,21012.1,0.55293,0.59942,17.14531,10.62041,13.16614,snx+N667+E68,368
11298,568.0127406,2184.15,11966.3,0.495659,0.53674,11.33573,9.61301,11.25325,sxb+N465+E34,369
4117,567.8274623,2289.16,23652.5,0.534831,0.53502,10.5366,8.33282,10.26087,gsi+N113+E72,370
16578,567.7013271,2135.49,26583.7,0.720073,0.48212,16.53742,7.57626,15.43849,whk+N270+E166,372
1440,567.6839828,2455.02,9028.24,0.642566,0.45958,10.63276,8.30882,10.52725,bsn+N59+E147,373
1891,567.6549001,2385.83,32934.8,0.532422,0.54396,12.18853,7.85539,12.18853,cds-f+N651+E201,375
11188,567.6027149,2229.03,14598.5,0.420721,0.54062,12.03672,9.54915,11.34721,sxa+N341+E97,376
8224,567.5676094,1864.04,9831.19,0.311979,0.64478,12.66753,10.52776,12.03357,qzd+N263+E72,377
10632,567.5120484,2025.89,22932.1,0.333206,0.62392,14.28763,9.56806,14.05228,sow+N515+E96,378
5962,567.5048814,2374.2,15904.8,0.491492,0.57428,12.39659,10.90965,12.33346,mdf+N73+E23,379
10270,567.3865655,2369.69,13662.9,0.602151,0.4723,12.28744,10.48248,11.8128,snx+N270+E86,380
13896,567.3341092,1947.8,10851.5,0.454598,0.60238,14.40665,12.44946,14.39423,uni+N109+E43,382
2830,567.2983802,2372.49,18617.5,0.501857,0.525,11.85243,9.13412,11.85243,eci+N617+E80,383
7982,567.2354373,2102.74,16857.7,0.434463,0.5522,12.90253,9.91186,11.93062,qtz-e+N274+E37,384
7213,567.1053532,2253.48,2341.03,0.46075,0.50212,10.56327,8.39026,10.56327,pcu+N213+E181,386
4120,567.1050747,2298.61,32188.6,0.510838,0.50918,12.81268,7.72086,12.49459,gsi+N184+E108,387
5916,567.0703982,2392.43,17480.6,0.532395,0.48024,11.28803,8.58086,11.28803,mdf+N219+E95,388
1604,567.0618762,2181.78,19567.8,0.462508,0.57628,14.2511,12.41189,14.2511,cap+N681+E34,389
16562,567.0434787,2475.8,27091.1,0.901159,0.43258,14.32941,6.86379,14.32941,whj+N354+E202,390
3150,567.0057779,1981.56,5794.75,0.485631,0.58448,16.52066,8.27914,15.59878,fcu+N706+E41,391
10067,567.0028341,2061.07,31713.8,0.51715,0.59588,13.62952,10.19727,13.62952,snk+N556+E113,392
11355,566.9374591,2232.73,10329.5,0.530596,0.55604,11.38537,9.7379,11.22076,sxc+N146+E80,393
14601,566.8589286,2220.89,10344.8,0.482227,0.56292,12.71681,9.05381,12.30441,uoo+N115+E142,395
12933,566.7881966,2002.03,20915.4,0.483071,0.59592,14.47109,8.95634,14.47109,ukh+N164+E73,396
11236,566.7862979,2614.25,11838.0,0.613169,0.42402,10.03328,7.2383,9.81279,sxa+N657+E163,397
15225,566.7698923,2415.32,17692.3,0.49117,0.46718,11.01414,9.27358,10.70174,vbn+N328+E127,398
6367,566.6730162,2201.97,24694.7,0.377914,0.57364,13.21241,9.20052,12.81176,msp+N288+E49,399
6113,566.6038132,2305.02,16779.2,0.475388,0.58276,11.72829,9.17997,11.72829,mok+N305+E142,402
11417,566.5797233,2018.87,11071.0,0.420142,0.60128,13.01469,10.84364,12.8077,sxc+N560+E104,403
9821,566.4967884,2163.98,16549.2,0.470452,0.5563,14.85342,9.37828,14.85342,smu+N504+E11,406
15453,566.4738733,2310.96,19750.6,0.776089,0.5118,11.5174,7.95125,10.79554,vby+N77+E8,407
10082,566.4723499,2127.08,21243.5,0.515052,0.5542,12.78902,10.40244,12.78902,snk+N666+E112,408
19117,566.4635626,2748.88,25819.3,0.615654,0.41746,10.10276,6.981,9.85152,zfo+N242+E130,409
15255,566.3915322,2323.54,16225.1,0.552994,0.47852,12.46105,9.14063,12.31408,vbn+N613+E66,410
14266,566.2953634,2003.55,24658.3,0.56011,0.58006,15.34253,13.32246,15.34253,uof+N393+E166,412
8627,566.2859066,2180.32,14346.5,0.443314,0.55568,12.13733,9.52014,11.45031,rob+N622+E209,413
11349,566.2801149,2472.97,10063.4,0.583171,0.49094,11.10252,8.80147,10.29628,sxc+N116+E188,414
15409,566.2750354,2175.95,33544.5,0.410317,0.5566,14.78052,9.03699,14.78052,vby+N214+E188,415
2897,566.2742115,2370.66,29704.7,0.644836,0.45722,11.70521,8.19502,9.30147,ecn+N550+E3,416
10056,566.2689316,2090.3,26360.0,0.536111,0.57584,12.37698,9.95677,11.41942,snk+N493+E35,417
14635,566.2418734,2561.51,7409.98,0.557996,0.50968,11.30797,7.17491,11.25458,uoo+N385+E199,418
10519,566.1590846,2427.5,18218.5,0.714409,0.4677,12.1829,8.15698,11.91809,soj+N278+E11,419
17244,566.1343263,2299.57,25865.3,0.547124,0.55064,11.42523,8.51342,11.15726,wjv+N206+E123,420
14877,566.1114888,2276.57,34165.8,0.456645,0.52448,13.03205,8.61667,11.46597,uoz+N515+E108,421
11193,565.9336971,1950.42,17290.3,0.331492,0.61406,13.88429,9.11091,13.58474,sxa+N356+E20,422
15557,565.9056091,2365.21,20810.0,0.47709,0.51548,12.72537,9.26997,11.86086,vcz+N560+E112,423
15451,565.8334006,2398.89,17154.1,0.559062,0.50036,11.55735,8.37923,9.84049,vby+N680+E37,424
15464,565.8317456,2203.39,8704.88,0.550801,0.5572,11.45279,9.34875,11.45279,vcg+N583+E38,425
11413,565.8089531,1869.49,11449.2,0.31834,0.63886,13.9984,12.3701,13.9984,sxc+N540+E41,426
2664,565.7826656,2012.91,13177.8,0.357656,0.63718,12.76693,11.24042,12.72844,dmp+N304+E97,428
9758,565.7487144,2182.04,17497.6,0.497319,0.55842,17.01326,8.54545,15.93629,smu+N105+E147,429
1383,565.7417692,2221.26,9717.73,0.5043,0.5462,11.71532,10.05471,11.55284,bsn+N309+E112,430
8270,565.6843715,1925.36,9816.25,0.388149,0.6296,12.25322,10.53464,12.25322,qzd+N90+E195,431
9019,565.61423,2436.55,27730.6,0.554363,0.50528,11.48272,7.92966,10.8495,skb+N133+E72,435
9041,565.6134432,2040.67,29217.9,0.513586,0.59706,13.08172,10.53267,12.67773,ske+N139+E68,436
15485,565.5906641,2233.85,24323.6,0.511768,0.5565,12.62214,11.05891,12.55261,vcn+N599+E23,437
8539,565.5011322,2070.34,18458.1,0.421755,0.6021,13.6744,10.09353,13.46318,rob+N123+E64,438
15437,565.4459789,2450.25,14001.4,0.449124,0.47936,11.37542,8.41812,9.43019,vby+N533+E219,439
18990,565.4449995,2235.52,25501.9,0.461904,0.57582,11.94283,8.71069,11.67721,zfb+N391+E150,440
9462,565.386622,2044.38,18922.9,0.507997,0.57974,18.93773,18.08902,18.86011,smk+N480+E53,441
11310,565.3663735,2570.7,9761.33,0.584885,0.43904,9.91779,7.33363,8.85831,sxb+N504+E154,442
11359,565.3312077,2344.93,10304.1,0.551425,0.52854,11.64384,9.57744,11.64384,sxc+N155+E187,444
1701,565.3284375,2105.7,9159.82,0.4646,0.58418,11.25174,8.58283,11.25174,cdl+N90+E50,445
5848,565.3280023,2081.28,23620.0,0.554196,0.57456,13.2779,11.85238,13.09075,lvt+N631+E201,446
13703,565.2611464,2027.06,8450.78,0.566826,0.5659,15.06035,14.34785,15.06035,unc+N393+E72,447
628,565.206818,2397.93,17034.5,0.519861,0.48438,11.75816,8.51025,10.89578,bcg+N38+E223,448
2686,565.1651528,2438.26,5519.15,0.579131,0.4565,10.51009,8.49046,10.45385,dmp+N437+E138,449
3484,565.1579449,2266.76,19036.7,0.46516,0.55424,13.37908,8.60351,13.32534,fnu+N300+E187,450
4326,565.133088,2370.67,4530.6,0.53323,0.4667,11.80232,7.98932,11.75682,hex+N64+E154,451
13952,565.1280455,2155.15,12636.6,0.382492,0.59274,13.39364,11.25811,13.04496,uni+N515+E128,452
17201,565.0875169,2304.65,29622.8,0.503575,0.55224,15.79304,14.6165,15.79304,wjo+N300+E11,453
651,565.0419572,2100.22,12057.7,0.657696,0.49458,12.63341,9.65157,12.62008,bcg+N70+E11,454
10097,564.9815794,2257.29,37135.5,0.562277,0.54704,13.53999,9.04299,10.6042,snl+N33+E14,455
11393,564.8851283,2062.22,13508.6,0.501612,0.54394,12.70349,10.44592,12.22978,sxc+N457+E79,456
11225,564.8851136,2307.56,15236.8,0.427956,0.52238,11.16037,8.91134,11.16037,sxa+N560+E126,457
17808,564.8843577,2162.22,25782.1,0.480177,0.51188,14.62589,9.16622,14.62589,wme+N613+E13,458
15155,564.8542483,2477.18,8816.09,0.581629,0.54636,13.815,13.06685,13.70144,utp+N246+E202,460
6968,564.8464994,2624.62,12206.3,0.784893,0.40534,9.93093,6.9122,8.88469,oof+N426+E68,461
6989,564.8453249,2614.93,12473.2,0.554709,0.4281,9.72627,6.84457,8.24357,oof+N636+E136,462
11386,564.7606906,1978.88,11882.5,0.435095,0.59676,12.64643,11.65638,12.61336,sxc+N392+E160,463
8212,564.726412,2098.36,22523.9,0.323903,0.6132,13.44832,9.32071,11.85517,qzd+N112+E224,464
9917,564.6694403,1864.11,13422.0,0.329376,0.63322,15.88173,11.236,15.88173,sne+N447+E38,465
8141,564.6407522,2398.32,10804.5,0.539924,0.51622,10.99364,8.93121,10.99364,qtz-x+N518+E187,466
8535,564.6297941,2381.26,10772.4,0.557634,0.49184,11.60312,8.69602,11.22644,rob+N106+E35,467
15309,564.51458,2075.74,48116.7,0.503092,0.55222,13.53057,10.18771,12.38902,vbp+N356+E53,468
13000,564.5014993,2032.93,31708.2,0.489682,0.622,13.51077,10.60361,12.18452,ukl+N534+E202,469
1421,564.4394913,2280.6,13646.9,0.564551,0.5249,11.7034,9.23642,11.65665,bsn+N493+E61,470
14552,564.4132115,2735.02,7731.5,0.595483,0.46558,10.91224,9.71732,10.75119,uon+N390+E14,471
10516,564.3826569,2358.73,32002.6,0.546717,0.53196,11.79724,9.15585,11.62564,soi+N671+E195,472
11804,564.379237,2088.0,22492.3,0.397981,0.59984,17.11472,15.69856,17.11472,tfs+N205+E150,473
9291,564.3527717,2069.25,28318.9,0.485561,0.5833,15.90526,9.89307,15.85627,smc+N577+E11,475
9571,564.3491225,2161.73,19852.9,0.450079,0.5155,17.21659,16.36642,17.21659,sml+N574+E81,476
12705,564.3450548,2637.43,9750.46,0.588458,0.40316,10.31776,7.92491,10.31776,twt+N717+E89,477
8092,564.3262444,2272.32,9984.23,0.361486,0.58906,11.36447,9.21436,10.99283,qtz-x+N167+E101,478
15617,564.3250986,2377.66,32766.7,0.497136,0.5365,12.66217,8.30534,12.08958,vmb+N383+E120,479
18876,564.1914902,2297.62,35752.8,0.564965,0.53006,13.35996,10.85705,11.99887,yfk+N206+E11,481
10581,564.1734504,2407.11,22447.7,0.409276,0.49232,11.79197,9.02697,11.4108,sow+N158+E137,482
6142,564.1650551,1755.09,29633.5,0.28163,0.6657,17.47063,14.19351,16.91571,mok+N93+E81,483
11239,564.0352451,2560.5,5728.58,0.546869,0.50232,10.09212,7.44363,10.09212,sxa+N85+E31,484
1695,564.0142209,2719.09,6939.85,0.512549,0.44904,9.99729,7.07454,8.85527,cdl+N547+E44,485
9076,564.0033915,2350.13,19914.0,0.541137,0.48022,12.29086,8.35007,12.27663,ske+N569+E195,486
11250,563.9821805,2296.85,13520.3,0.609818,0.5241,12.00356,9.20495,12.00356,sxb+N144+E163,488
1768,563.954791,2509.88,2746.29,0.595127,0.4715,9.29384,6.67678,9.11682,cds+N390+E72,489
3464,563.9359208,2463.86,8596.73,0.649741,0.48164,10.81907,7.26105,10.79032,fnt+N383+E70,490
16859,563.9067182,2182.6,42398.6,0.619686,0.56262,13.36383,10.11023,11.1268,wiv+N144+E8,492
5249,563.8942274,2474.02,23375.1,0.471293,0.5218,11.56049,8.2386,11.31786,lcv+N115+E217,493
1426,563.7982388,2399.16,13061.0,0.626422,0.50564,10.25112,8.58098,9.9404,bsn+N54+E163,495
9898,563.7639668,2171.74,22836.6,0.500705,0.55498,14.0341,9.94873,14.0341,sne+N287+E147,496
8360,563.7512478,2389.58,9300.42,0.657873,0.46684,15.47888,7.34987,15.34623,reo+N226+E11,497
10572,563.7450297,2319.86,25067.2,0.620799,0.45796,14.37601,9.27608,13.83595,sos+N368+E132,498
19052,563.6961984,2502.49,24669.4,0.587558,0.49214,14.44827,6.04974,14.14116,zfh+N383+E166,499
8166,563.6683883,2390.7,9276.45,0.578072,0.50604,11.85721,9.22633,11.85721,qtz-x+N65+E234,501
15177,563.6385974,2559.29,5548.84,0.64768,0.43448,9.04179,6.94182,9.04131,vbf+N133+E92,502
2652,563.631,2025.14,12850.3,0.32693,0.62502,11.48921,10.42127,11.48623,dmp+N188+E215,503
17528,563.5987063,2561.45,24995.8,0.60468,0.41622,11.05147,10.36673,11.05147,wkq+N574+E45,504
17688,563.5898304,2350.45,31528.9,0.637678,0.51284,13.00789,8.99094,11.8525,wll+N206+E72,505
5800,563.504906,1885.05,36499.0,0.293312,0.65022,15.21986,13.87454,15.21986,lvt+N263+E61,506
7207,563.4923882,2004.84,4729.14,0.370416,0.59432,13.51628,9.9575,13.46255,pcu+N180+E188,507
17646,563.4739529,2307.85,13042.3,0.503066,0.54736,13.14059,9.66691,13.06286,wli+N300+E195,508
860,563.4702892,2008.82,11065.4,0.335865,0.59494,13.07787,10.70374,13.06897,bcu+N261+E97,509
14882,563.4628847,2344.78,28335.6,0.432574,0.5315,16.72158,13.59734,14.58628,uoz+N68+E216,510
17107,563.4603516,2486.24,17925.6,0.607186,0.45976,11.16717,9.45103,10.91688,wjg+N697+E85,511
10647,563.4290354,2606.49,18928.2,0.557031,0.45238,10.27286,6.52941,9.20253,sow+N87+E3,512
18917,563.3744576,2164.47,33065.6,0.484318,0.5712,12.2488,9.55244,11.96311,yfy+N482+E123,514
16723,563.3537288,2071.1,22506.2,0.504485,0.5566,13.13098,9.88717,12.88562,wht+N554+E81,515
9523,563.2068137,2399.78,8742.69,0.817687,0.39588,14.32773,13.82398,14.32773,sml+N270+E14,517
4346,563.2017899,2390.75,2866.5,0.517493,0.50626,10.23575,8.38905,10.23575,hex+N78+E38,518
15057,563.1988985,2364.59,31098.0,0.524994,0.51514,14.06694,11.59671,13.86308,usf+N317+E81,519
14055,563.195145,2377.14,12034.0,0.776258,0.45184,11.58938,8.54691,11.23935,unm+N393+E202,520
16300,563.1597077,2251.91,23196.6,0.395347,0.5983,12.68806,9.15005,12.29403,wgu+N254+E203,521
2666,563.1549728,1952.91,11527.2,0.368579,0.64408,12.79621,9.65556,12.78082,dmp+N32+E107,522
6116,563.1517392,2714.31,10787.6,0.517124,0.42508,10.93909,7.1148,10.80453,mok+N307+E85,523
15472,563.1489807,2692.73,18065.0,0.756088,0.37772,9.21266,6.36783,9.19932,vcj+N599+E81,524
15463,563.1250892,1999.02,24472.9,0.490772,0.5704,13.79098,11.41394,13.79098,vcg+N583+E24,526
16250,563.1025645,2312.44,29585.3,0.473503,0.53116,14.60551,9.23309,14.60551,wft+N284+E110,527
18979,563.0797469,2314.68,18769.4,0.456645,0.57764,12.25788,8.02037,12.25788,zfb+N254+E111,528
6105,563.0725352,3087.82,9536.22,0.746101,0.38704,10.00373,9.04944,9.91444,mok+N237+E186,529
11289,563.0603912,2419.92,9083.82,0.603423,0.49042,10.41539,8.0372,9.59069,sxb+N384+E8,530
11852,563.0524064,2087.14,19493.3,0.540692,0.56218,17.19213,11.90879,16.72499,tfs+N493+E154,531
102,563.0511763,2382.57,12864.5,0.695207,0.50602,11.63433,7.59461,11.54675,afw+N115+E204,532
11851,563.0149025,2225.3,14383.3,0.567544,0.50002,16.63181,13.08266,16.63181,tfs+N491+E11,533
17241,562.8385729,2010.37,36759.2,0.41277,0.6223,13.76472,11.44607,13.6775,wjv+N133+E104,535
6924,562.8312755,2123.6,22165.5,0.50259,0.5703,15.71997,11.79148,14.82117,ooa+N383+E53,536
11398,562.8254782,2149.31,11107.1,0.413511,0.52662,11.94735,9.44128,11.05636,sxc+N483+E71,537
1394,562.8170495,2310.52,27992.4,0.521646,0.53032,13.10016,9.16734,11.6925,bsn+N37+E187,538
6932,562.7951846,2259.43,12282.9,0.505952,0.49576,12.49538,8.86153,11.35303,oob+N284+E147,539
10639,562.6803059,2611.8,12979.2,0.554964,0.48146,9.95952,7.81208,9.95952,sow+N618+E27,540
3890,562.6427069,2215.86,38382.0,0.525043,0.56888,12.45408,8.02738,12.34493,gan+N172+E8,541
6018,562.6360806,2181.47,19484.2,0.330063,0.58424,14.18269,9.55853,14.18269,mmt+N359+E199,542
866,562.5844884,2867.65,7039.26,0.722129,0.39314,8.43622,6.22626,8.16509,bcu+N318+E187,543
16579,562.57987,2183.8,24409.1,0.800679,0.45622,15.44225,7.6379,15.2013,whk+N270+E202,544
13718,562.5781227,2022.87,8106.15,0.397707,0.59662,13.4672,12.71304,13.4672,unc+N68+E18,546
13147,562.5775938,2382.27,35606.8,0.724795,0.49954,12.89275,10.55189,12.86703,umc+N631+E66,547
7866,562.5727299,2397.18,5255.82,0.542536,0.55352,11.1589,9.68971,11.15665,qtz+N305+E138,548
10295,562.5069165,2216.8,12380.5,0.56696,0.53162,14.67137,12.92812,14.65762,snx+N554+E14,550
9073,562.3047402,2548.57,19003.9,0.574076,0.43122,10.41629,7.00684,9.48308,ske+N55+E18,552
7286,562.2413367,2493.84,2058.11,0.629614,0.4651,10.93882,7.43475,10.93882,pcu+N59+E156,553
14903,562.0716777,2116.04,21116.6,0.386994,0.62474,13.64447,10.45029,13.22333,upa+N256+E189,556
7968,562.0506874,2145.51,12693.0,0.373101,0.58224,12.70281,12.10724,12.68526,qtz-e+N213+E38,557
13778,562.013684,2228.72,30408.6,0.403759,0.5502,14.74112,9.03932,14.74112,unf+N282+E108,558
16065,561.9827978,2066.15,35492.0,0.499492,0.54584,14.25506,10.63041,14.25506,vmt+N369+E40,559
11399,561.9691966,2256.74,14182.8,0.481336,0.54478,12.41833,9.8353,12.41833,sxc+N486+E221,560
611,561.9678361,2359.88,18398.6,0.465127,0.53688,11.91069,9.74785,11.85623,bcg+N326+E33,561
16093,561.8883389,2173.43,17276.0,0.511994,0.51402,13.68931,10.89711,13.60076,vmv+N368+E142,562
14529,561.8419715,2286.28,11734.0,0.461902,0.52,14.87002,13.34581,14.87002,uon+N2+E70,563
861,561.8367153,2009.49,14158.4,0.336038,0.60112,12.52717,10.18752,12.52717,bcu+N262+E152,564
7204,561.8297575,1616.69,5827.76,0.29247,0.67878,14.57449,12.40094,14.57449,pcu+N151+E3,565
5307,561.8218018,2207.48,12374.9,0.479807,0.55768,11.81319,9.34782,11.81319,lcy+N309+E189,566
15475,561.7482456,2268.21,22978.8,0.544811,0.51216,12.14049,10.52806,12.13019,vcm+N284+E8,567
18889,561.7481264,2239.23,27080.3,0.535249,0.53628,11.77764,10.69751,11.48458,yfw+N383+E166,568
5321,561.7281789,2022.67,11214.7,0.507409,0.55794,12.4895,10.30501,12.4895,lcy+N422+E81,569
607,561.6506646,2254.69,9484.7,0.394928,0.57658,11.70246,8.79217,11.70169,bcg+N262+E22,570
11387,561.5703828,2272.88,10405.2,0.523067,0.53316,12.26302,10.38499,12.26302,sxc+N394+E187,571
5700,561.562189,1756.14,33352.0,0.312071,0.67216,12.38209,10.26454,12.04125,loh+N242+E20,572
7273,561.5335594,1970.41,4649.21,0.420671,0.62068,13.13565,10.98858,13.09696,pcu+N54+E223,574
14917,561.5324038,2471.59,10873.0,0.675707,0.50492,11.49543,7.6974,11.49543,upa+N346+E92,575
13767,561.4783314,2108.58,31350.6,0.370757,0.5746,15.83959,11.76957,15.78938,unf+N158+E48,577
6103,561.4396694,2833.39,11794.0,0.540997,0.43724,9.67075,7.68743,9.66879,mok+N188+E50,578
6940,561.3866751,2221.2,11437.0,0.597129,0.4978,12.9789,9.63679,11.13735,oob+N599+E11,580
5944,561.3404487,2697.83,14579.0,0.507363,0.48578,11.96515,10.48066,11.56482,mdf+N461+E141,581
7224,561.3400904,2503.29,2976.05,0.557374,0.47528,10.09323,7.2197,9.43913,pcu+N274+E204,582
6689,561.3195277,2326.13,15215.3,0.615742,0.49282,15.59507,6.57162,15.59507,noo+N206+E71,583
7301,561.3150831,2009.16,3640.54,0.46722,0.59872,12.54266,9.96863,12.50344,pcu+N646+E107,584
18991,561.3072506,2469.87,16493.1,0.661774,0.47316,10.9434,7.47263,10.9434,zfb+N391+E85,585
7220,561.2130855,2630.13,2819.49,0.55736,0.46004,9.80689,8.12046,9.80651,pcu+N273+E147,586
8595,561.1676295,2575.02,11417.3,0.599213,0.40714,9.58586,7.16772,9.58586,rob+N483+E95,587
5966,561.1576948,2301.23,19583.3,0.396308,0.52256,12.31205,10.26006,12.29764,mdf+N93+E215,588
2699,561.058322,2320.6,7257.5,0.422596,0.56168,11.32938,9.15336,11.32938,dmp+N649+E65,589
