filename,target,metal_Zn,metal_Cu,metal_Co,metal_Cd,metal_Mn,metal_Ni,metal_Fe,metal_Ag,metal_In,metal_Nd,metal_Zr,metal_La,metal_Mg,metal_Ca,metal_W,metal_other,metal_organic,node_CN,node_is_fluorinated,node_is_electron_deficient,node_is_electron_rich,node_is_symmetric,node_is_conjugated,node_is_metalated,node_has_hydrogen_bond_donor,node_has_hydrogen_bond_acceptor,node_is_charged,node_is_photoswitchable,node_has_open_metal_site,edge_CN,edge_length,edge_is_fluorinated,edge_is_electron_deficient,edge_is_electron_rich,edge_is_symmetric,edge_is_conjugated,edge_is_metalated,edge_has_hydrogen_bond_donor,edge_has_hydrogen_bond_acceptor,edge_is_charged,edge_is_photoswitchable,edge_has_open_metal_site,topo_node_CN_min,topo_node_CN_max,topo_edge_CN_min,topo_edge_CN_max,sa,cv,density,vf,di,df,dif
qtz-e+N147+E81,22.67317594260705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2261.35,25490.4,0.760138,0.45348,13.18877,8.09525,12.98756
uom+N87+E166,22.66797354744121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2597.97,10679.4,0.574226,0.463,10.61712,7.55409,9.80667
wfj+N430+E149,22.667917476506773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,1843.56,20013.1,1.3399,0.11482,7.21941,4.51991,5.7199
ske+N567+E185,22.666454998304665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2267.5,12934.2,1.76339,0.21684,8.72112,4.30566,8.63078
zni+N450+E162,22.66494878758702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0,0,2,2.5103,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2931.6,22760.4,0.695904,0.33596,10.45136,5.90307,10.45136
vcy+N650+E18,22.663595663239708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,1,0,1,0,0,1,2,4.1673,0,0,0,1,0,0,0,0,0,0,0,9,9,2,2,1734.5,11304.6,1.86349,0.10986,6.86564,2.61058,6.63627
vmf+N536+E72,22.66334238202749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2270.35,13107.3,0.718958,0.40866,11.04432,7.89123,10.57775
vbx+N442+E16,22.66311766563336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.5834,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2170.1,25658.1,0.889422,0.39236,12.15577,8.60268,12.15327
swe+N284+E204,22.662987926931528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2014.67,7551.69,1.35825,0.12884,6.8399,4.50643,6.31963
wfe+N423+E70,22.65795270255116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2287.49,13074.5,1.06022,0.34116,12.46077,7.99459,12.45856
zfp+N242+E142,22.653737273481973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,5.8158,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,2523.71,26011.2,0.616147,0.4475,11.26229,7.27409,9.75842
sqp+N383+E195,22.652117591897035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,5.4314,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2500.31,7136.68,0.538092,0.49314,11.5909,8.21951,10.6353
kag+N489+E159,22.65189713061827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.8506,0,0,0,1,0,0,1,1,0,0,0,6,6,2,2,2046.52,8766.62,0.536231,0.45082,16.22205,14.50557,16.22205
wjk+N242+E175,22.65175663842921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,3.7867,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,2380.89,13771.7,0.840317,0.38394,10.58455,9.44785,10.47739
cds+N409+E166,22.65033276479556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,2816.85,2361.04,0.643246,0.47056,9.06496,5.95223,8.33955
snz+N508+E29,22.64899642339615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,2,4.5798,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2227.18,17777.2,0.668535,0.42652,13.71647,12.30189,13.71647
whb+N264+E158,22.648891326374567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,3.5983,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2493.78,10033.2,1.092,0.36446,10.07261,5.8666,9.1115
vmg+N232+E120,22.647898338713965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,5.2196,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2334.01,14031.0,0.73015,0.42082,10.859,7.71503,9.34018
qtz-e+N694+E147,22.64758304956496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,6.4488,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2331.73,17213.6,0.489557,0.50666,13.2135,9.76128,12.79851
unm+N215+E185,22.645445713174443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2353.24,10922.7,1.44027,0.34102,11.79885,5.23025,11.75995
who+N541+E19,22.644425391866427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,2.8033,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2720.88,14831.7,1.07899,0.24768,9.26437,4.97088,9.104
tcg+N247+E20,22.643326718284104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,1,1,0,0,1,2,11.5859,0,0,0,1,1,0,0,0,0,0,0,10,10,2,2,2235.81,20235.6,0.564203,0.48594,12.32286,10.66348,12.32286
gan+N391+E185,22.64277882055993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,4.3005,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2638.99,28230.7,1.39798,0.32842,9.39897,6.60567,8.39823
umx+N17+E217,22.64219687618366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3.7076,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2495.07,11164.2,0.713389,0.34602,12.09004,8.30151,12.09004
osf+N599+E156,22.641593036166224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,5.5933,0,0,0,1,0,0,0,1,0,0,0,7,7,2,2,2397.77,16968.1,0.725508,0.3976,11.94595,9.41416,11.7635
whm+N343+E63,22.63749426477238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.5385,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2284.65,22836.9,0.78194,0.4091,12.42326,10.35705,11.84017
zfs+N391+E204,22.632631532009874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2797.99,12819.1,0.926144,0.38398,8.74359,7.01077,8.34526
smb+N198+E79,22.63237943923784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.6927,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2007.67,14447.8,0.802145,0.32448,12.30508,5.74902,12.30508
kag+N55+E19,22.63162194517577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,2.8033,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2136.34,6116.42,0.482939,0.53806,15.19675,13.54149,15.19491
snh+N356+E199,22.63113360370493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,2,4.7658,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2518.64,28687.7,0.681383,0.30982,14.29235,5.16646,14.29235
utp+N499+E226,22.630246517947963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,2,2.2712,0,0,0,1,1,0,0,0,0,0,0,3,3,2,2,2349.42,7693.74,0.758219,0.3779,10.29608,7.08262,10.274
wht+N421+E217,22.62998943226476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,3.7076,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2471.55,20199.5,1.12127,0.32956,10.52819,5.88171,10.52819
lcy-e+N589+E73,22.629338050781776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.1684,0,0,1,1,1,0,1,1,0,0,0,6,6,2,2,2164.61,18464.4,0.842216,0.4007,11.33896,8.22471,10.61792
vmj+N197+E29,22.622362128576057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.5798,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2117.44,15045.1,0.81764,0.42284,12.32853,9.38983,12.18434
osa+N278+E217,22.619777451158843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,3.7076,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1827.92,10321.3,1.28438,0.11706,7.75793,5.69515,7.75399
neb+N310+E162,22.615515916687105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,2.5103,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,2785.36,11776.7,0.717464,0.35244,8.35453,6.13378,7.89812
wnj+N599+E132,22.612708767661243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,3.6314,0,0,0,1,1,0,1,1,0,0,0,7,7,2,2,2395.49,8912.72,0.914248,0.38386,10.42266,9.12542,10.42266
vmh+N354+E211,22.61113814302185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,5.7573,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1934.17,22052.4,0.69838,0.45834,13.88341,11.81871,13.88341
wmc+N125+E206,22.610078900313752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.2779,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1970.16,21289.7,1.53919,0.09468,6.35452,3.11566,6.08896
vcz+N278+E71,22.61005844345176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,3.8881,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2159.4,13172.2,0.921518,0.37096,12.51139,9.54849,12.26026
cds+N448+E204,22.60820933450543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,3.7696,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2637.64,2452.63,0.980431,0.3933,8.47928,6.97438,8.44019
sne+N442+E134,22.607987268445232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,6.0096,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2112.61,17531.4,0.751101,0.39522,12.34549,7.78252,11.32876
wkw+N209+E149,22.60768058006056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,1889.29,9826.06,1.04286,0.27166,16.1926,15.85044,16.1926
wia+N31+E142,22.60437492070461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,5.8158,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2460.5,32129.0,0.761024,0.4592,12.98637,8.36407,12.31575
vmo+N599+E147,22.60324633856464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,6.4488,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2255.15,22172.6,0.620244,0.47432,13.71951,10.59234,12.88865
tch+N104+E111,22.601579715863654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,1,1,0,0,0,2,7.7211,0,0,0,1,0,0,0,0,0,0,0,10,10,2,2,2178.44,22926.4,0.552186,0.47434,19.87869,18.92705,19.87869
wht+N541+E85,22.60003074547547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2176.34,17736.7,0.676092,0.44518,11.80963,8.46429,10.28326
wld+N172+E85,22.598106759140705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2199.29,23614.3,0.631705,0.48242,13.15888,8.59742,13.08544
ukf+N371+E52,22.59619277722787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.7148,0,0,0,1,1,0,1,1,0,0,0,4,4,2,2,2586.79,16906.1,0.64476,0.45514,10.60451,7.12837,10.05437
tsi+N175+E8,22.59505203060396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,1,2,7.018,0,0,0,1,1,0,0,1,0,0,0,8,8,2,2,2322.27,10759.6,0.696271,0.4494,10.03476,8.62301,9.93951
smm+N234+E151,22.59349638195492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,0,0,0,2,4.4061,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2151.13,18886.7,0.452688,0.48926,14.53209,13.94896,14.47339
nia-e+N446+E166,22.59200737222629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,4.0352,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,2234.34,23381.5,0.729019,0.48014,16.87871,7.11791,15.12763
zfi+N482+E120,22.588408706536224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,5.2196,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,2328.2,24401.4,0.650787,0.4617,13.34743,7.74893,13.22664
kwh+N446+E109,22.584373663991137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,7.5679,0,0,0,1,0,1,0,1,0,0,0,7,7,2,2,1960.67,14824.5,1.20044,0.14868,7.94074,2.8231,7.94074
yfc+N572+E50,22.57950865020633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,1,2,2.2834,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,2383.38,10228.8,1.18582,0.20726,7.56849,5.10884,6.86102
smt+N232+E85,22.5761894467858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.8613,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2069.26,13478.2,0.618974,0.48692,14.57524,13.19302,14.46948
dmp+N342+E137,22.57571974564079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,6.1237,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1819.34,5757.0,0.840439,0.17054,8.00032,7.36973,8.00032
snz+N590+E149,22.574052483781195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2296.53,17833.9,0.701025,0.44838,15.50802,14.42908,15.50802
nce+N650+E136,22.571372264792856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,1,0,1,0,0,1,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,9,9,2,2,2295.77,15884.9,0.760994,0.49592,14.28469,11.65043,13.96128
wmb+N197+E149,22.571299395198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,4.3526,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,2197.11,11865.6,0.757333,0.46458,11.96391,10.09489,11.96391
fnu+N651+E199,22.57078399568289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,4.7658,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,2901.95,16322.8,0.692721,0.40386,10.73154,6.16714,9.61993
dmp+N89+E184,22.56873866440472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,3.658,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1618.33,4088.73,1.02357,0.07568,5.95974,3.05729,5.95974
smm+N504+E14,22.56572759912072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,4.58,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2335.1,15280.9,0.617373,0.4722,13.79387,12.2624,13.60159
afi+N164+E84,22.5653114587657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,4.4397,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1798.33,53214.8,0.481764,0.58272,28.15903,26.53714,28.03856
fnz+N482+E11,22.56487430267052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,7.018,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1880.48,18782.0,0.692607,0.43312,17.92891,12.81296,17.92891
wli+N172+E177,22.56381421932021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,6.4168,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2301.03,12596.4,0.647601,0.43628,12.67027,8.79999,12.67027
wnj+N583+E53,22.56340080558623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,7.8025,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,2140.75,21699.1,0.566484,0.55366,16.00827,13.36552,16.00827
osb+N701+E51,22.56081652880675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,0,0,0,0,1,2,2.5943,1,0,0,1,0,0,0,0,0,0,0,8,8,2,2,2230.34,22707.4,0.775644,0.39566,13.02074,7.63822,13.00391
snz+N598+E79,22.5599076462077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,0,0,0,2,3.6927,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2009.99,14670.2,0.716437,0.30196,12.63561,11.22188,12.63561
xff+N284+E138,22.557829540118977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,3.6709,0,0,1,1,1,0,1,1,0,0,0,7,7,2,2,1793.93,17800.4,1.20803,0.08766,6.30554,3.09647,5.136
tcc+N490+E80,22.55735821945137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1,1,0,1,0,0,1,2,8.9145,0,0,1,1,1,0,1,1,0,0,0,10,10,2,2,2340.09,15238.0,0.809153,0.48148,12.83063,10.48184,12.59412
qtz-x+N182+E211,22.554243950041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,5.7573,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1872.78,4231.68,1.29817,0.0865,6.04819,3.15209,5.71139
ose+N583+E123,22.55419350193053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,6.2805,0,0,1,1,1,0,1,1,0,0,0,7,7,2,2,2182.66,10554.7,0.582203,0.51274,13.59345,11.80024,13.59345
vmv+N423+E181,22.5530973430886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,2,6.1207,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,2443.9,10781.5,0.699554,0.43206,12.91912,8.03381,12.91912
svd+N233+E108,22.552946371324584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,3.6397,0,0,0,1,1,0,0,1,0,0,0,7,7,2,2,1853.87,6339.04,1.10153,0.25606,11.73059,7.19598,11.56781
zff+N206+E167,22.5515756488222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,4.2122,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,2165.2,32541.8,0.690318,0.39992,17.43556,5.41856,17.43556
lcy+N148+E57,22.55099557853471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,6,6,2,2,2684.65,7546.16,0.577003,0.44942,9.50917,6.71317,9.45705
lcy-e+N85+E202,22.54721846094794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,3.8325,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2145.32,24670.8,0.572963,0.5157,13.81611,10.90393,13.70997
wfr+N599+E81,22.54598519956668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,6.0644,0,0,0,1,1,0,0,0,0,0,0,7,7,2,2,2100.26,44849.5,0.60909,0.50662,17.6784,9.6136,17.25561
reo+N166+E224,22.54578272117932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,0,0,0,2,8.3057,0,0,1,1,1,0,0,1,0,0,0,8,8,2,2,2255.3,10546.3,0.645183,0.39308,13.57355,7.75077,13.33325
snq+N356+E173,22.54087558860943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,2,3.4726,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2151.39,11414.3,0.745628,0.28556,10.51814,8.85451,10.37938
wkc+N364+E175,22.538706514353613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,3.7867,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,2328.51,20932.5,0.569698,0.49682,13.46599,10.91632,13.46599
vmd+N232+E43,22.538441268477165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.4332,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,2005.67,14848.3,0.684667,0.4541,12.73283,11.50515,12.73283
whp+N442+E186,22.53660747365061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,4.2971,1,0,0,1,1,0,0,0,0,0,0,6,6,2,2,2476.55,24506.5,0.963554,0.37622,11.08295,9.35568,11.08076
vmq+N284+E224,22.53592000729526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,0,2,8.3057,0,0,1,1,1,0,0,1,0,0,0,7,7,2,2,2439.85,32002.9,0.510521,0.46382,11.69422,8.3251,10.3253
zfa+N172+E226,22.53528766514792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,2.2712,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1798.27,7966.65,1.24831,0.16558,8.44711,7.35431,8.44711
qtz+N393+E92,22.533168214081904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,2,3.7234,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,2159.83,5753.43,0.598424,0.54836,10.62458,8.82626,10.62458
kwh+N599+E165,22.52806716800293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,1,1,0,0,0,2,3.7637,0,0,0,1,0,0,0,0,0,0,0,7,7,2,2,1801.07,8197.58,1.28394,0.10006,6.33076,3.58101,5.81583
sof+N172+E84,22.527548889265592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,4.4397,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1881.87,18030.0,0.643782,0.48184,16.78776,15.45036,16.71998
vbt+N442+E175,22.524012419441952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,3.7867,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,2346.73,11147.5,1.00573,0.36314,11.10565,9.28357,10.9222
nca+N650+E182,22.523352635926063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,1,0,1,0,0,1,2,3.1127,0,0,0,1,1,0,0,1,0,0,0,9,9,2,2,2069.5,27376.0,2.08513,0.17262,9.13501,4.865,8.41168
